Item,Description,Category,Fqty,Shortage,SupplierID
6.13E+11,EPE foam box AB675 realme 348mm*227mm*30mm IN,351. Packaged materials-31. Board box,12381,0,M15
6.13E+11,Start guide AC121(22365) OPPO V1.0 Export IN/KH,351. Package accessories -08. Small packaging materials,56184,0,O16
5110111,Solder Paste Indium8.9HF,351. Package accessories -04. Welded,135411.908,0,
9120182,Memory IC KMDH6001DA-B422,313.platform solution 03.storage IC,0,0,O37
9110299,Nest plate for IC QCA-6391-0-NSP265-MT-02-0,313.platform solution 01. Chip IC,0,0,J3
9120287,Memory IC MT29VZZZCD9FQKPR-046 W.G9L FBGA,313.platform solution 03.storage IC,0,0,O37
9110480,Nest plate for IC SM-4350-2-PSP837-MT-01-0-AB PSP,313.platform solution 01. Chip IC,0,0,J3
4885684,Receiver FPC double-sided tape RA631,351. Package accessories -06. Other auxiliary materials,0,0,M6
4886190,Battery cover support double-sided tape RA631,351. Package accessories -06. Other auxiliary materials,0,0,M11
4888447,Rear camera positioning rubber sleeve AB179 Black,351. Package accessories -06. Other auxiliary materials,0,0,M5
3543221,Shield cover AA275-RF4 Copper-Nickel-Zinc Alloy,321. Structured parts-12.smt small hardware,0,0,J4
9120391,Memory IC CXDB5CCAM-MK FBGA 200 Huaqin    ,313.platform solution 03.storage IC,0,0,O19
3062652,Protective Shell AA438 black TPU IN,351. Package accessories-24. Protective shell,0,0,J4
4890262,Audio jack rubber AB143 black,351. Package accessories -06. Other auxiliary materials,0,0,
4891162,TOP cover sound cavity sealing foam AA341 single-sided adhesive,351. Package accessories -06. Other auxiliary materials,0,0,M11
5281195,Shield backcover AA498 The vice cam glass,321. Structural parts -N/A,0,0,M11
9491567,Camera BF20A1CS FF 0.3M VGA 6mm*5.7mm*3.1mm 2P CSP VC21B79 Wentai,312.Camera-n/A,0,0,O19
4803549,Maintain table OPPO 1?0.7?1.1m Overseas customer service,711. Advertising Promotion Products -01. Display Class,23,0,M28
4876675,HeatPath 18907-ML/pcs LF3500(TLF4000),351. Package accessories -03. Globe,225,0,
5700263-Y,NEW LOGO for Outdoor H 1.2m,711. Advertising Promotion Products -01. Display Class,2,0,O14
5700322-Y,New Indoor Logo 300mm,711. Advertising Promotion Products -01. Display Class,5,0,O14
5700397-Y,New Green LOGO for Outdoor H 0.3m,711. Advertising Promotion Products -01. Display Class,44,0,O14
5700401-Y,New Green LOGO for Outdoor H 0.5m,711. Advertising Promotion Products -01. Display Class,8,0,O14
5700502-Y,Back wall lintel OPPO mobile phone 3.0 shop in shop V02 overseas 2400*115*300mm,711. Advertising Promotion Products -01. Display Class,52,0,O14
5090127,1.2M Integrated Double-sided Desk with Low Cabinet 1200*800*900mm 3.5 SIS V01 OPPO India,711. Advertising Promotion Products -01. Display Class,4,0,O14
5090167,4 way surge protector with male plug ?Modified OPPO (Belkin: wire length: 1.5m Protector length: 250mm) general Universal Overseas-IN V01,711. Advertising Promotion Products -01. Display Class,2,0,O14
5381472,light box flex Hepburn 3600?1200mm OPPO India,711. Advertising Promotion-04. Printing goods,5,0,O14
6.51E+11,light box flex (Horizontal Version) 1200?900mm Monroe GSS-OPPO India,711. Advertising Promotion-04. Printing goods,15,0,O14
6.51E+11,3.5 Bottom Cabinet Flex 1050?725mm (Croma Logo) Monroe GSS-OPPO India,711. Advertising Promotion-04. Printing goods,4,0,O14
6.51E+11,Burglar alarm (6 port) 200?60?20mm GSS-OPPO India,711. Advertising Promotion-N/A,145,0,O33
4712068,Plastic Mainboard top cover AB465 black PC+20%GF material with cushion IN QSS Wentai,321. Structural parts -24. Large plastic (lower cover),0,0,O19
4812674,Packedrealme Type-C SuperDart Cable RMP2001 IN Yellow,344.Realme accessories -07.iot others,0,0,J1
6670594,Packed realme Buds Air 2 RMA2003 IN White,344.Realme accessories -01.iot audio,0,0,M23
4809433,Packaged earphone RMA155 IN Black,344.Realme accessories -01.iot audio,0,0,J1
4810590,Packed realme Watch classic style RMA161 IN Black,344.Realme accessories -02.ioT wear,0,0,M29
4100406,Mainboard RMV2005 50" (16GB 2GB) ASS'Y M HI 9K53T SKD only for realme after-sales CW,210.boards-21.motherboard after-Sales Service,0,0,O27
4877731,MCP thermal conductive silicon Rubber case sheet DD177 Single-sided adhesive,351. Package accessories-12.smt auxiliary materials,0,0,J7
5019259,Packing box AA317(212A1) Type c America standard/ India standard vacuum formed box,351. Package accessories -01. Color box,0,0,M15
5018696,Packing box EE107 95.6?235.6?77.7mm IN,351. Package accessories -01. Color box,0,0,M15
4816604,LCM panel RMV2101 32'' LCD module 32inc NB006 REALME N012301-006371-001 CKD RDL320HY (QD0-705)_C05 V320BJ8-Q01(C1) X+C 1366*768 0~50? 60Hz REACH RoHS D only for realme after-sales CW,344.Realme accessories -n/a,0,0,O27
8520171,Receiver 50mW 28O 0908*2.05 HQ,317.General Electronic Materials-08.Electroacoustic,0,0,O19
5019551,Packing  box AA508 OnePlus 184mm*98mm*65mm Export IN,351. Package accessories -01. Color box,0,0,M15
4879758,Battery cover waterproof double-sided tape RA195,351. Package accessories -06. Other auxiliary materials,0,0,M2
4712482,Plastic Mainboard bottom cover AC037 Black PC+20%GF IN Semi process CW Huaqin,321. Structural parts -24. Large plastic (lower cover),0,0,O19
4878151,battery pull tape BLP727,351. Package accessories -06. Other auxiliary materials,0,0,O32
9181103,Fingerprint Sensor Module GF3956 13.56*2.18*1.3 LCN BTB AB089 A187 Coating polar green No,317.General Electronic Materials-11.fingerprint Module,0,0,J6
3061498,Protective Shell RB033 TPU Dark brow(Export Edition),351. Package accessories -07. Big bag material,0,0,J4
4889725,SIM card holder waterproof needle bar PET sheet AA289 single-sided adhesive,351. Package accessories -06. Other auxiliary materials,0,0,M11
4908223,Speaker BOX-L1 RMP2102 21697 Speaker BOX-L1 only for realme after-sales,220.Component class -2.comPonent class n/a (ODM),0,0,J6
9180562,Fingerprint reader GF3626 14.33*2.43*2.84 BTB RA199 B731 coating blue,317.General Electronic Materials-11.fingerprint Module,0,0,J6
4809373,realme price tag realme price tag 120*90mm(India),711. Advertising Promotion Products -01. Display Class,0,0,O33
3203968,Motherboard upper cover AA317 Black with sponge,321. Structural parts -23. Large plastic (upper cover),0,0,M6
4100353,Mainboard Freyia RMP2106 2172E (32GB 3GB) IN after-sale TianLong,210.board Type-21.MOTHERBOARD After-Sales Service (ODM),0,0,J6
3052538,Battery cover AA341 Green L with cushion,321. Structural parts -25. Large plastic (battery cap),0,0,M6
2180541,USB cable 1m USB plug/Micro 5P DL122 white with OPP packing(white and green/with shielding shell),341. Attachment -10. Data cable,0,0,O22
5700637-Y,/// 3.5 Bottom cabinet Flex 1450*725 (Beta2_F19-S),711. Advertising Promotion Products -01. Display Class,0,0,O14
6201669,realme Beard Trimmer RMH2016 IN black,344.Realme accessories -06.iot care,0,0,J6
4813398,Packed realme Wi-Fi Smart Plug 6A RMH2009 IN White,344.Realme accessories -05.iot smart home,0,0,J6
9491243,Camera GC02M1B 2M 5.7x6x3.149 3P BTB AF257C,312.Camera-n/A,0,0,O20
3008724,Motherboard under cover BD121-R-IN-2 Light Blue with padding,321. Structural parts -24. Large plastic (lower cover),0,0,O39
4810916,Packaged watchband RMA206 Black,344.Realme accessories -07.iot others,0,0,M29
9181108,Fingerprint Sensor Module GSL6159 13.56*2.18*1.3 LCN BTB AB089 A187 Coating quantum green No,317.General Electronic Materials-11.fingerprint Module,0,0,J6
4811092,Packed 18W mobile power RMA138 IN Black,344.Realme accessories -03.iot mobile phone peripheral,0,0,J8
3202701,Battery cover AA701 yellow with cushion SJ,321. Structural parts -25. Large plastic (battery cap),0,0,M17
9440670,Full fit screen PM6224LB1-A,311.Screen Type-03.laminated Screen,0,0,M22
4892357,Die cut accessories AA311 Deco Protect PET film single-sided adhesive,351. Package accessories -06. Other auxiliary materials,0,0,M11
4889968,Battery MAH Sponge B AB143 single side adhesive Wentai,351. Package accessories -06. Other auxiliary materials,0,0,O19
6.51E+11,Light box canvas OnePlus 2000?2500mm GSS-OnePlus India,711. Advertising Promotion-04. Printing goods,0,0,O33
6.51E+11,Light box canvas OnePlus 4500?1900mm GSS-OnePlus India,711. Advertising Promotion-04. Printing goods,0,0,O33
6.51E+11,Light box canvas OnePlus 5070?1540mm GSS-OnePlus India,711. Advertising Promotion-04. Printing goods,0,0,O33
6045001,Mobile phone RMX3521(IN) Meteor Black (128GB 6GB) Wentai,160.MOBILE-04.Realme,0,0,O19
4816746,Wired connector RMT102 43'' FFC-FTA-P51-300-A-F05031-HF05035-B Mainboard to T-Con only for realme after-sales CH,344.Realme accessories -n/a,0,0,O27
3052287,Battery cover AB279 black with cushion,321. Structural parts -25. Large plastic (battery cap),0,0,M6
3016490,Battery cover RA176-2 black ZY with padding Huaqin,321. Structural parts -25. Large plastic (battery cap),0,0,O19
4812641,Packed realme Wi-Fi Smart Camera 360? RMH2001 IN White,344.Realme accessories -05.iot smart home,0,0,J6
4814053,Packaged Realme Watch S Master Edition RMA207 IN black,344.Realme accessories -02.ioT wear,0,0,M29
4877526,TP protective film RA105 high definition Wentai,351. Package accessories -06. Other auxiliary materials,0,0,O19
4885914,Capacitive touch screen protective film FA261 High definition,351. Package accessories -06. Other auxiliary materials,0,0,M5
4811122,Side lamp box realme 480mm diameter(India),344.Realme accessories -n/a,0,0,O33
9181123,Fingerprint Sensor Module GSL6159 13.56*2.18*1.3 LCN BTB AB089 B917 Coating Green No,317.General Electronic Materials-11.fingerprint Module,0,0,J6
4876943,The volume keys PET sheet DD151 single-sided adhesive,351. Package accessories -06. Other auxiliary materials,0,0,J7
2180531,USB cable 1m USB plug/Micro 5P DL113 white with OPP packing TPE(white and green),341. Attachment -10. Data cable,0,0,O22
4909326,Buds Air 3 Packaged charging box RMA2105 Blue IN,344.Realme accessories -07.iot others,0,0,M23
4530146,Mainbody of Watch realme watch main part RMW2108 Black,344.Realme accessories -n/a,0,0,M29
4885998,Bottom foam of battery bin AA869 single-sided adhesive,351. Package accessories -06. Other auxiliary materials,0,0,J7
4885716,Silicone Safety Shield AA841 Black Wentai,351. Package accessories -06. Other auxiliary materials,0,0,O19
4889180,Rear Camera double-sided adhesive AB099 2M Huaqin,351. Package accessories -06. Other auxiliary materials,0,0,O19
5032001,Color box sleeve FA217(20221)IN,351. Package accessories -07. Big bag material,0,0,O16
2180989,RF connecting cable 50O 162.5mm 818018926 Wentai,341. Attachment -04.RF connection cable,0,0,O19
2181114,RF connecting cable 50O 161.5mm 3.2.08.1809 black,341. Attachment -04.RF connection cable,0,0,O22
8511468,Speaker 0.25 100 8 15 11 2.53 SW Wentai,317.General Electronic Materials-08.Electroacoustic,0,0,O19
4885682,Fingerprint module double-sided adhesive RA631,351. Package accessories -06. Other auxiliary materials,0,0,J7
4907789,Packed charging box RMA2010 Black common,344.Realme accessories -07.iot others,0,0,M23
6563288,Buds Q2s Packed Right earphone RMA2110 White R IN,344.Realme accessories -n/a,0,0,M23
4816087,speaker box RMP2102 21697 L2 black XHS201601LN-02-RH-02 only for realme after-sales,317.General Electronic Materials-08.Electroacoustic,0,0,J6
4909331,Buds Air 3 Packed Left earphone RMA2105 Blue L IN,344.Realme accessories -07.iot others,0,0,M23
6563839,Front camera Tyr 21746 RMP2107 after-sale Longqi,344.Realme accessories-10.iot after-sales,0,0,J6
4885473,Foam for decorative sheet of battery cover double-sided adhesive AA727 black JL,351. Package accessories -06. Other auxiliary materials,0,0,M11
2931276,SIM bracket RA351 Black,321. Structural parts-01. Large Plastic,0,0,O39
4560055,Remote 010301-000411-001 21808 after sale,343. Emerging accessories -01.iot accessories,0,0,M9
4100059,Mainboard 02-SHCV9216-JA01 XD180 (8GB 1GB) after sale,210.boards-21.motherboard after-Sales Service,0,0,M9
5181951,battery extracting sticker 20mm  left black,351. Package accessories -06. Other auxiliary materials,0,0,O32
8410577,Chip inductor 2.7nH ?0.1nH 450mA 0.25 0201 WT,317.General Electronic Materials-02.inductor,0,0,O19
5474229,Mobile phone adapter @DC5V 6A VC56GAIN USB3.0 white India standard English realme RK with software YDD001,341. Attachment -01. Adapter device,0,0,O30
6208896,Packaged smart watch realme TechLife Watch R100 RMW2106 Grey IN BT,344.Realme accessories -02.ioT wear,0,0,M29
5473877,The power adapter @DC5V 2A OP52CDIN USB socket white India standard English realme,341. Attachment -01. Adapter device,0,0,O30
3061154,Protective shell BD199  Light blue  TPU with Rubber stopper,351. Package accessories-24. Protective shell,0,0,J4
2929761,SIM bracket 19621 Blue-Silver Huaqin,321. Structural parts-01. Large Plastic,0,0,O19
5700444-Y,Outdoor White Green Gradient Logo 450mm,711. Advertising Promotion Products -01. Display Class,0,0,O14
6564224,Cardboard RMV2107 40" 1060*635mm only for realme after-sales CH,220.Component class-n/a,0,0,O27
4811383,Wired connector RMT102 43''  (speaker (R) to mainboard)  only for realme after-sales CH,344.Realme accessories -n/a,0,0,O27
6.13E+11,Carton AA513 OnePlus 371mm*245mm*232mm K=K,351. Package accessories -30. Code box,1,0,M15
6.31E+11,ODM Mobile Phone RMX3761(IN) Feather Black (128GB 6GB) Asia Huaqin,160.MOBILE-03,0,0,O19
6.13E+11,EPE foam box AB729 realme 350mm*220mm*30mm IN,351. Packaged materials-31. Board box,0,0,M15
9171122,Ordinary IC NCP110AFCT120T2G CSP,317.General Electronic Materials-01.General IC,0,4400.0022,O31
4904173,Remote Control Board RMT101 32'' only for realme after-sales CH,344.Realme accessories-10.iot after-sales,1,0,O27
4811391,Remote control realme TV BT remote only for realme after-sales CH,342. Accessories -n/A,1,0,O27
4560146,Remote RMT101 32" ANP.PA-CRF.RF431D.A-BBT.TL8275 only for realme after-sales CH,344.Realme accessories -n/a,5,0,O27
4600133,Screen module LCM Panel RMT102 43" C430Y19-7N(FBG7R3MS33) with TCON only for realme after-sales CH,220.Component class-n/a,1,0,O27
8410294,chip inductor 3.3NH ?0.2NH 260mA 0201,317.General Electronic Materials-02.inductor,4740000,0,O28
8410360,chip inductor 100NH ?5% 40mA 0201,317.General Electronic Materials-02.inductor,386414,0,O28
8680015,Directional coupler HHM22106B1,316.rf devices-04.filter,40905,0,O32
9050340,Surface Acoustic Wave Filter SAFFB806MAA0F0A,316.rf devices-04.filter,12275,0,O32
8241295,Precise SMD resistor 1/2W0.01O?1% 0805 ?100ppm/? T=0.8 Check flow,317.General Electronic Materials-07.RSistor,70000,0,O28
8241322,Precise SMD resistor 1/20W3K?1% 0201,317.General Electronic Materials-07.RSistor,330000,0,O28
8660098,ESD component LXES03AAA1-154 0201,317.General Electronic Materials-N/A,1200000,0,J10
8241072,Chip resistor 1/20W1O?5% 0201,317.General Electronic Materials-07.RSistor,2110000,0,O28
8040287,SMD Schottky diode LDSR01S30ST5G DFN0603,317. General Electronic Materials-05. Diode,157755,0,J10
8410436,chip inductor 3.3nH ?0.2nH 500mA 0201 HQ,317.General Electronic Materials-02.inductor,375000,0,O28
8410456,chip inductor 13NH ?2% 430mA 0402 HQ-R,317.General Electronic Materials-02.inductor,272926,0,O28
8410468,chip inductor 1NH ?0.2 1100mA 0201 HQ,317.General Electronic Materials-02.inductor,162609,0,O28
8351087,Chip capacitor 50V 104 M X5R 0402,317.General Electronic Materials-06.CAPACITOR,1061237,0,O28
8110600,SMD Crystal 26.00M ?10PPM 2520/4 7P 100K part2,316.RF Devices-05.Crystal Oscillator,1065000,0,J9
8241391,Chip resistor 1/32W 2.2K ?5% 01005,317.General Electronic Materials-07.RSistor,1080000,0,O28
9110281,Nest plate for IC PM-8008-0-WLPSP20-HR-X0-0 WLPSP,313.platform solution 01. Chip IC,7749,0,J3
9150103,Sensor IC MXG4300RWC WLCSP,317.General Electronic Materials-09.Sensorsors,1021500,0,O15
9170645,Ordinary IC DIO5000QN10 DFN,317.General Electronic Materials-01.General IC,398382,0,J10
9130230,PA QM42391 LGA,316.rf devices-01.pa,105000,0,O21
9110335,Nest plate for IC MT6191W/A WFBGA,313.platform solution 01. Chip IC,216287,0,J2
8241603,Chip resistor 1/20W 560R ?1% 0201 Huaqin,317.General Electronic Materials-07.RSistor,240000,0,O19
8351403,Chip capacitor 50V 12pF ?5% C0G 0201 0.33mm Wentai,317.General Electronic Materials-06.CAPACITOR,60000,0,O19
8420907,Chip magnetic beads Bead 1800ohm 2.2ohm 200mA 0402 Wentai,316.RF DeviceS-N/A,180000,0,O19
9050790,Surface Acoustic Wave Filter B39242B8921L210,316.rf devices-04.filter,46523,0,O32
8351655,Chip capacitor 16V 10P J NP0 01005,317.General Electronic Materials-06.CAPACITOR,3220000,0,O28
8420936,chip power inductor 1.0uH ?20% 3.6A(2.1A) 90mO HTOP20120H-1R0MIR,317.General Electronic Materials-02.inductor,48000,0,O28
9110448,Nest plate for IC SMB-1399-0-WLPSP72B-TR-01-0-03 WLPSP72B,313.platform solution 01. Chip IC,6466,0,J3
9130285,PA QPM-5577-0-LGA62B+S-TR-02-0 LGA,316.rf devices-01.pa,51629,0,O21
9130299,PA QM77048B_TR13 LGA,316.rf devices-01.pa,13487,0,O21
9760505,BTB socket 50P 0.35mm 0.6mm BK13C06-50DS/2-0.35V(868),331. Plug-in-N/A,366790,0,O22
8351908,Chip capacitor 50V 10p ?0.5pf NP0 0201,317.General Electronic Materials-06.CAPACITOR,12885000,0,O28
9110510,Nest plate for IC MT6315OP/B  WLCSP,313.platform solution 01. Chip IC,42909,0,J2
3886436,Mainboard screw gasket 20813 Copper-Nickel-Zinc Alloy 3.9*2.6*0.9mm Wentai,321. Structured parts-12.smt small hardware,66000,0,O19
9000297,Antenna switch BGSA147ML10 LGA,316.RF Device-02.antenna Switch,70325,0,J9
9770448,Earphone socket F3.5 11-0581D5R diagonal broken plate Wentai,331. Plug-in-N/A,43200,0,O19
8242089,Chip resistor 1/2W 0.005R F 0805 Huaqin,317.General Electronic Materials-07.RSistor,225000,0,O19
8411016,chip inductor 12nH ?3% 250mA 0201 Wentai,317.General Electronic Materials-02.inductor,150000,0,O19
8410993,chip inductor  5.6nH ?3% 350mA 0201 Wentai,317.General Electronic Materials-02.inductor,150000,0,O19
9171022,Ordinary IC SM5109C CSP,317.General Electronic Materials-01.General IC,1335000,0,O31
8540254,Microphone 38dB ?1dB 2.75?1.85?1mm patch G,317.General Electronic Materials-N/A,7825,0,O40
8352072,Chip capacitor 16V 33P J NP0 01005,317.General Electronic Materials-06.CAPACITOR,420000,0,O28
8630071,SMD Thermistor NTC 100kohm F(?1%) SDNT0603C104F4250FTF 0201 Huaqin,317.General Electronic Materials-07.RSistor,2685000,0,O19
8352084,Chip capacitor 50V 4.7pF 0.25pf C0G 0201 Huaqin,317.General Electronic Materials-06.CAPACITOR,240000,0,O19
9110541,Nest plate for IC SM-6375-1-PSP837-MT-00-0-AB,313.platform solution 01. Chip IC,304000,0,J3
8411069,chip inductor 1.2nH ?0.1nH 380mA 0201 B317,317.General Electronic Materials-02.inductor,1605000,0,O28
9120376,Memory IC MTFC256GAXATEA-WT FBGA,313.platform solution 03.storage IC,30987,0,O37
8242295,Surface mounted Resistor 1/20W 6.8KO ?1% 0201 Huaqin,317.General Electronic Materials-07.RSistor,295950,0,O19
